,Company,TypeName,Ram,OpSys,Weight,Price,IPS,Touchscreen,Display,PPI,HDD,SSD,Hybrid,Flash_Storage,Gpu_brand,Cpu_name
972,Dell,Gaming,32,Windows,4.42,149184,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
973,Toshiba,Notebook,8,Windows,1.95,62870,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
974,Asus,Gaming,16,Windows,2.73,109218,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
975,HP,Notebook,8,Windows,2.04,52161,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
976,Lenovo,Notebook,4,Windows,1.7,53386,0,0,HD,111,0,0,508,0,Intel,Intel Core i5
977,Asus,2 in 1 Convertible,16,Windows,2.3,95850,0,1,4k,282,2000,512,0,0,Nvidia,Intel Core i7
978,HP,Notebook,6,Windows,2.04,30849,0,0,HD,100,1000,0,0,0,Intel,Intel Core i7
979,Asus,Gaming,16,Windows,2.99,93186,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
980,Dell,2 in 1 Convertible,12,Windows,2.19,69210,1,1,Full HD,141,0,512,0,0,Intel,Intel Core i7
981,Toshiba,Notebook,4,Windows,1.2,63669,0,0,Full HD,165,0,128,0,0,Intel,Intel Core i5
982,Lenovo,Notebook,6,Windows,2.2,29250,0,0,Full HD,141,0,256,0,0,AMD,AMD
983,Fujitsu,Notebook,4,Windows,2.3,34578,0,0,HD,100,0,256,0,0,Intel,Intel Core i5
984,Toshiba,Notebook,4,Windows,1.75,48751,0,0,HD,111,500,0,0,0,Intel,Intel Core i5
985,Dell,Notebook,4,Windows,2.25,31914,0,0,HD,100,500,0,0,0,AMD,Intel Core i5
986,HP,Notebook,8,Windows,2.04,42943,0,0,Full HD,141,1000,0,0,0,Intel,Intel Core i5
987,Lenovo,Gaming,8,Windows,2.5,63349,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
988,Dell,Notebook,8,Windows,2.36,39906,0,0,HD,100,1000,0,0,0,AMD,Intel Core i7
989,Dell,Notebook,8,Windows,1.6,59620,0,0,Full HD,157,0,128,0,0,Intel,Intel Core i5
990,HP,Netbook,8,Windows,0.97,101658,0,0,Full HD,176,0,512,0,0,Intel,Intel
991,HP,Notebook,4,Windows,2.1,26586,0,0,Full HD,141,1000,128,0,0,AMD,Intel Core i3
992,Lenovo,Notebook,4,Linux/Android/Chrome,1.9,14418,0,0,HD,100,0,128,0,0,Intel,Intel
993,Lenovo,Notebook,8,Windows,2.3,71874,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
994,Dell,2 in 1 Convertible,8,Windows,1.68,47365,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
995,Asus,Notebook,8,Windows,1.4,61272,0,0,Quad HD+,276,0,256,0,0,Intel,Intel Core i5
996,HP,Ultrabook,8,Windows,1.11,71874,1,1,Full HD,165,0,256,0,0,Intel,Intel Core i7
997,Acer,Notebook,4,Windows,2.4,20246,0,0,HD,100,500,0,0,0,Intel,Intel
998,Asus,Gaming,16,Windows,2.5,95850,0,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
999,HP,Ultrabook,8,Windows,1.48,111301,0,0,Full HD,157,0,512,0,0,Intel,Intel Core i7
1000,Acer,Gaming,8,Windows,2.7,67132,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1001,HP,Notebook,8,Windows,1.34,63349,1,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
1002,Dell,Notebook,4,Windows,2.18,29144,0,0,HD,100,0,128,0,0,Intel,Intel Core i3
1003,HP,Notebook,4,Windows,1.64,41505,0,0,HD,111,500,0,0,0,Intel,Intel Core i5
1004,Toshiba,Notebook,4,Windows,1.2,63669,0,0,Full HD,165,0,128,0,0,Intel,Intel Core i5
1005,HP,Notebook,4,Windows,1.48,58607,0,0,HD,111,0,256,0,0,Intel,Intel Core i5
1006,HP,Notebook,4,Windows,1.95,64202,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1007,HP,Ultrabook,8,Windows,1.43,77202,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
1008,HP,Notebook,8,Windows,1.64,55904,0,0,Full HD,157,0,256,0,0,Nvidia,Intel Core i5
1009,HP,Notebook,4,Windows,1.64,36443,0,0,HD,111,500,0,0,0,Intel,Intel Core i3
1010,Dell,Gaming,8,Windows,2.65,50562,0,0,Full HD,141,0,0,1000,0,Nvidia,Intel Core i5
1011,HP,Ultrabook,4,Windows,1.26,81997,0,0,Full HD,176,500,0,0,0,Intel,Intel Core i5
1012,HP,Notebook,4,Windows,1.48,84715,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1013,HP,Ultrabook,8,Windows,1.54,100550,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
1014,HP,Notebook,4,Windows,1.49,42624,0,0,HD,117,500,0,0,0,Intel,Intel Core i3
1015,Toshiba,Notebook,8,Windows,1.5,64468,0,0,HD,117,0,256,0,0,Intel,Intel Core i5
1016,HP,Notebook,4,Windows,2.04,41025,0,0,HD,100,0,256,0,0,Intel,Intel Core i3
1017,Lenovo,Notebook,16,Windows,2.4,158135,1,0,4k,254,0,512,0,0,Nvidia,Intel Core i7
1018,Toshiba,Notebook,8,Windows,1.47,79387,1,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1019,HP,Notebook,8,Windows,1.43,118761,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
1020,Dell,2 in 1 Convertible,4,Windows,2.08,42410,1,1,Full HD,141,1000,0,0,0,Intel,Intel Core i3
1021,Toshiba,Ultrabook,8,Windows,1.2,84715,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
1022,HP,Notebook,8,Windows,1.11,61218,1,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
1023,HP,Notebook,8,Windows,1.64,63159,0,0,Full HD,157,0,256,0,0,Nvidia,Intel Core i7
1024,Dell,Notebook,8,Windows,2.09,55754,0,0,Full HD,141,500,0,0,0,Intel,Intel Core i5
1025,HP,Ultrabook,4,Windows,1.26,83063,0,0,HD,125,0,256,0,0,Intel,Intel Core i5
1026,HP,Notebook,4,Windows,2.31,63349,0,0,HD,111,500,0,0,0,Intel,Intel Core i5
1027,HP,Notebook,4,Windows,1.95,56476,0,0,HD,111,500,0,0,0,Intel,Intel Core i5
1028,Dell,Ultrabook,8,Windows,1.29,86526,0,1,Quad HD+,276,0,256,0,0,Intel,Intel Core i5
1029,HP,Notebook,8,Windows,2.63,57542,0,0,Full HD,127,0,256,0,0,Nvidia,Intel Core i5
1030,HP,Notebook,4,Windows,1.64,51841,0,0,HD,111,0,256,0,0,Intel,Intel Core i5
1031,Acer,Notebook,6,Windows,2.1,21791,0,0,HD,100,1000,0,0,0,AMD,AMD
1032,MSI,Gaming,8,Windows,2.7,63499,0,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
1033,HP,Notebook,8,Windows,1.95,63669,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1034,HP,Notebook,8,Windows,1.84,65480,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i7
1035,HP,Ultrabook,8,Windows,1.26,71874,0,0,Full HD,176,0,256,0,0,Intel,Intel Core i7
1036,HP,Notebook,4,Windows,2.04,39533,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1037,Toshiba,Ultrabook,8,Windows,1.47,91908,1,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
1038,Dell,Notebook,8,Windows,2.09,56633,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
1039,HP,Notebook,8,Windows,1.64,53839,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1040,Lenovo,2 in 1 Convertible,4,Windows,1.8,45128,1,1,Full HD,141,0,256,0,0,Intel,Intel Core i7
1041,Vero,Notebook,2,Windows,1.45,11231,0,0,HD,111,0,0,0,32,Intel,Intel
1042,Toshiba,Notebook,16,Windows,2.4,75924,1,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
1043,Lenovo,Notebook,8,Windows,2.3,55922,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
1044,HP,Notebook,4,Windows,1.54,53280,0,0,Full HD,157,500,0,0,0,Intel,Intel Core i5
1045,HP,Notebook,8,Windows,1.84,112065,0,0,Full HD,141,500,256,0,0,Intel,Intel Core i5
1046,HP,Notebook,8,Windows,1.43,78268,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1047,MSI,Gaming,16,Windows,3.78,82351,1,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1048,Lenovo,Gaming,16,Windows,4.6,122010,1,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
1049,Asus,Netbook,4,Linux/Android/Chrome,1.2,15339,0,0,HD,135,0,0,0,16,Intel,Intel
1050,Lenovo,Notebook,16,Windows,1.1,139593,1,0,HD,209,0,256,0,0,Intel,Intel Core i7
1051,HP,Notebook,8,Windows,1.91,52161,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1052,Dell,2 in 1 Convertible,8,Windows,2.3,58288,1,1,Full HD,141,0,256,0,0,Intel,Intel Core i5
1053,HP,Notebook,4,Windows,2.04,52161,0,0,HD,100,0,256,0,0,Intel,Intel Core i5
1054,Dell,Ultrabook,16,Windows,1.2,120093,0,1,Quad HD+,276,0,1000,0,0,Intel,Intel Core i7
1055,HP,Notebook,4,Windows,2.31,37570,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
1056,HP,Notebook,4,Linux/Android/Chrome,1.96,26586,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1057,Acer,Notebook,8,Windows,2.4,23922,0,0,HD,100,1000,0,0,0,AMD,AMD
1058,Dell,2 in 1 Convertible,12,Windows,1.6,69210,1,1,Full HD,165,0,256,0,0,Intel,Intel Core i7
1059,MSI,Gaming,16,Windows,2.94,96916,0,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
1060,HP,Notebook,8,Windows,2.04,57009,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i7
1061,Asus,Gaming,16,Linux/Android/Chrome,4.0,53173,1,0,Full HD,127,1000,0,0,0,Nvidia,Intel Core i7
1062,Dell,Notebook,4,Windows,2.25,29783,0,0,Full HD,141,1000,0,0,0,Intel,Intel Core i5
1063,Dell,Notebook,16,Windows,2.32,52746,0,0,Full HD,141,2000,0,0,0,AMD,Intel Core i7
1064,MSI,Gaming,16,Windows,1.8,102777,0,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
1065,Dell,Ultrabook,8,Windows,1.29,77682,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i7
1066,Asus,Gaming,64,Windows,3.58,211788,1,0,Full HD,127,0,1000,0,0,Nvidia,Intel Core i7
1067,Dell,2 in 1 Convertible,8,Windows,1.62,42517,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i7
1068,Dell,Gaming,16,Windows,3.21,70809,0,0,4k,282,1000,256,0,0,Nvidia,Intel Core i7
1069,Apple,Ultrabook,8,Mac,0.92,69264,1,0,Retina Display,226,0,0,0,256,Intel,Intel
1070,Dell,Notebook,4,Windows,2.06,25679,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
1071,HP,Notebook,4,Windows,2.31,63882,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1072,HP,Ultrabook,8,Windows,1.26,63882,0,0,Full HD,176,0,256,0,0,Intel,Intel Core i5
1073,HP,Notebook,8,Windows,1.49,58075,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i7
1074,Lenovo,Ultrabook,8,Windows,1.3,91294,1,1,Full HD,176,0,256,0,0,Intel,Intel Core i7
1075,Lenovo,Notebook,8,Windows,3.0,35111,0,0,HD,106,1000,0,0,0,AMD,Intel Core i5
1076,Lenovo,Notebook,4,Windows,2.3,52054,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i5
1077,MSI,Gaming,16,Windows,3.78,133146,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1078,Lenovo,Notebook,4,Windows,2.1,28771,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1079,HP,Notebook,4,Windows,2.31,50083,0,0,Full HD,141,500,0,0,0,Intel,Intel Core i5
1080,Lenovo,Ultrabook,8,Windows,0.99,74538,1,1,HD,234,0,512,0,0,Intel,Intel
1081,Lenovo,Gaming,32,Windows,4.6,172627,1,0,Full HD,127,0,512,1000,0,Nvidia,Intel Core i7
1082,Lenovo,2 in 1 Convertible,4,Windows,0.69,34433,1,1,HD,224,0,0,0,64,Intel,Intel
1083,HP,Ultrabook,16,Windows,1.3,109170,1,0,4k,331,0,512,0,0,Intel,Intel Core i7
1084,Dell,Notebook,8,Windows,2.18,39960,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
1085,HP,Notebook,4,Windows,1.54,54931,0,0,Full HD,157,500,0,0,0,Intel,Intel Core i5
1086,HP,Workstation,8,Windows,1.9,79653,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i7
1087,Lenovo,Notebook,8,Windows,1.7,63882,0,0,Full HD,157,0,180,0,0,Intel,Intel Core i5
1088,HP,Notebook,4,Linux/Android/Chrome,1.29,32767,0,0,Quad HD+,276,0,0,0,32,Intel,Intel
1089,Acer,Notebook,4,Windows,2.4,20619,0,0,HD,100,500,0,0,0,AMD,AMD
1090,Dell,Notebook,4,Linux/Android/Chrome,2.2,20965,0,0,HD,100,500,0,0,0,Intel,Intel
1091,HP,Notebook,4,Linux/Android/Chrome,1.86,18434,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
1092,Asus,Gaming,8,Windows,2.7,85194,1,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1093,Dell,Ultrabook,4,Windows,1.4,43601,1,0,Full HD,165,0,256,0,0,AMD,Intel Core i5
1094,HP,Netbook,4,Windows,2.4,85194,0,0,HD,125,0,128,0,0,Intel,Intel Core i5
1095,Acer,Notebook,8,Windows,2.4,42570,0,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i5
1096,Dell,Notebook,8,Windows,2.36,34035,0,0,Full HD,141,1000,0,0,0,AMD,Intel Core i5
1097,MSI,Gaming,8,Windows,2.6,85194,0,0,Full HD,127,0,256,0,0,Nvidia,Intel Core i7
1098,HP,Notebook,4,Windows,1.96,26640,0,0,HD,100,1000,0,0,0,Intel,Intel
1099,Asus,Gaming,16,Windows,4.3,122490,1,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
1100,Dell,Ultrabook,4,Windows,1.5,60480,0,0,HD,125,500,0,0,0,Intel,Intel Core i3
1101,Dell,Ultrabook,4,Windows,1.5,62176,0,0,HD,125,0,128,0,0,Intel,Intel Core i3
1102,Acer,Notebook,4,Linux/Android/Chrome,2.2,11135,0,0,HD,100,0,16,0,0,Intel,Intel
1103,HP,Workstation,8,Windows,3.0,154458,1,0,Full HD,127,1000,0,0,0,AMD,Intel Core i7
1104,Lenovo,Gaming,16,Windows,2.4,63882,0,0,Full HD,141,0,512,0,0,Nvidia,Intel Core i7
1105,Dell,Ultrabook,8,Windows,1.5,75289,0,0,HD,125,0,256,0,0,Intel,Intel Core i5
1106,MSI,Gaming,8,Windows,2.9,80516,0,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
1107,Lenovo,2 in 1 Convertible,4,Windows,2.1,46193,1,1,Full HD,141,0,256,0,0,Intel,Intel Core i5
1108,HP,Notebook,4,Windows,2.1,21205,0,0,Full HD,141,1000,0,0,0,AMD,AMD
1109,Asus,Gaming,16,Windows,2.59,71341,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1110,HP,Notebook,8,Windows,1.16,90522,0,1,Quad HD+,276,0,256,0,0,Intel,Intel
1111,Dell,Notebook,4,Windows,2.24,40980,0,0,HD,100,500,0,0,0,AMD,Intel Core i5
1112,Lenovo,Notebook,4,Windows,2.1,22857,0,0,HD,100,0,128,0,0,Intel,Intel Core i3
1113,HP,Ultrabook,8,Windows,1.16,104908,0,0,Full HD,165,0,512,0,0,Intel,Intel Core i7
1114,Lenovo,2 in 1 Convertible,4,Linux/Android/Chrome,0.69,29250,1,1,HD,224,0,0,0,64,Intel,Intel
1115,Dell,Ultrabook,8,Windows,1.23,73473,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i7
1116,Lenovo,Gaming,16,Windows,4.6,146519,1,0,Full HD,127,0,256,1000,0,Nvidia,Intel Core i7
1117,Razer,Ultrabook,8,Windows,1.25,54825,0,1,4k,352,0,256,0,0,Intel,Intel Core i7
1118,Toshiba,Ultrabook,16,Windows,1.05,118601,0,0,Full HD,165,0,512,0,0,Intel,Intel Core i7
1119,Asus,Gaming,8,Windows,3.52,69929,0,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
1120,Vero,Notebook,4,Windows,1.35,10442,0,0,Full HD,165,0,0,0,32,Intel,Intel
1121,HP,Notebook,8,Windows,1.16,90043,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
1122,HP,Notebook,8,Windows,1.43,80612,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1123,Dell,Notebook,4,Linux/Android/Chrome,2.09,27899,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1124,Asus,Notebook,4,Windows,2.0,23176,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
1125,Lenovo,2 in 1 Convertible,8,Windows,1.8,88924,1,1,Full HD,157,0,256,0,0,Intel,Intel Core i7
1126,Lenovo,2 in 1 Convertible,4,Windows,0.69,25521,1,1,HD,224,0,0,0,64,Intel,Intel
1127,HP,Ultrabook,8,Windows,1.26,100965,0,0,HD,125,0,256,0,0,Intel,Intel Core i5
1128,Lenovo,Gaming,8,Linux/Android/Chrome,2.4,52693,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
1129,HP,Gaming,8,Windows,3.35,60153,1,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i5
1130,HP,Notebook,8,Windows,2.04,33513,0,0,HD,100,2000,0,0,0,Intel,Intel Core i7
1131,Lenovo,2 in 1 Convertible,8,Windows,1.8,109244,1,1,Full HD,157,0,512,0,0,Nvidia,Intel Core i7
1132,Asus,Notebook,4,Windows,1.5,14811,0,0,HD,111,0,0,0,32,Intel,Intel
1133,HP,Ultrabook,8,Windows,1.84,40066,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i7
1134,Acer,Notebook,4,Windows,2.23,32820,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i5
1135,Lenovo,Notebook,16,Windows,2.5,58554,0,0,Full HD,141,0,0,1000,0,AMD,Intel Core i7
1136,HP,Workstation,8,Windows,3.0,210424,1,0,Full HD,127,0,256,0,0,Nvidia,Intel Core i7
1137,Dell,Notebook,8,Windows,2.5,41771,0,0,HD,100,1000,0,0,0,AMD,Intel Core i5
1138,MSI,Gaming,16,Windows,3.78,127818,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1139,HP,Ultrabook,8,Windows,1.88,115709,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i7
1140,Lenovo,2 in 1 Convertible,16,Windows,2.8,130003,1,1,HD,209,0,512,0,0,Intel,Intel Core i7
1141,MSI,Gaming,8,Windows,2.4,60888,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1142,HP,2 in 1 Convertible,8,Windows,1.48,86793,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
1143,HP,Workstation,8,Windows,2.59,118761,1,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
1144,HP,2 in 1 Convertible,8,Windows,1.48,95850,0,1,HD,220,0,256,0,0,Intel,Intel Core i7
1145,HP,Workstation,8,Windows,2.0,101178,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
1146,HP,Ultrabook,8,Windows,1.26,122381,0,0,Full HD,176,0,256,0,0,Intel,Intel Core i7
1147,Dell,Notebook,8,Windows,2.18,53807,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
1148,HP,Notebook,8,Windows,1.88,84129,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
1149,Lenovo,2 in 1 Convertible,8,Windows,1.27,124621,1,1,HD,209,0,256,0,0,Intel,Intel Core i7
1150,Lenovo,Notebook,4,Linux/Android/Chrome,1.9,18061,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
1151,HP,Notebook,4,Windows,1.86,15824,0,0,HD,100,500,0,0,0,AMD,AMD
1152,Lenovo,Notebook,8,Linux/Android/Chrome,2.32,31914,0,0,Full HD,141,1000,0,0,0,AMD,Intel Core i5
1153,Dell,Gaming,8,Windows,2.62,63882,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1154,Dell,Notebook,8,Windows,2.04,119916,1,1,4k,282,0,256,0,0,Nvidia,Intel Core i5
1155,HP,Notebook,4,Windows,1.91,25515,0,0,Full HD,141,0,256,0,0,AMD,AMD
1156,MSI,Gaming,16,Windows,2.7,79536,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1157,Lenovo,Ultrabook,12,Windows,1.4,122490,0,0,Full HD,157,0,512,0,0,Intel,Intel Core i7
1158,Lenovo,Notebook,8,Windows,2.5,42010,0,0,Full HD,141,0,0,1000,0,AMD,Intel Core i5
1159,HP,2 in 1 Convertible,8,Windows,1.48,108744,0,1,HD,220,0,512,0,0,Intel,Intel Core i7
1160,Lenovo,Ultrabook,8,Windows,1.7,79866,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
1161,MSI,Gaming,16,Windows,1.7,94252,0,0,Full HD,157,1000,256,0,0,Nvidia,Intel Core i7
1162,HP,Gaming,8,Windows,2.62,47898,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1163,Lenovo,Notebook,8,Windows,2.2,24455,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
1164,HP,Notebook,4,Linux/Android/Chrome,2.1,25414,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1165,Dell,Gaming,8,Windows,2.62,79813,0,0,4k,282,1000,128,0,0,Nvidia,Intel Core i7
1166,Lenovo,Notebook,8,Windows,1.95,74059,1,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
1167,Lenovo,Notebook,4,Windows,2.2,24935,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i3
1168,HP,Notebook,2,Windows,1.44,13266,0,0,HD,111,0,0,0,32,Intel,Intel
1169,MSI,Gaming,8,Windows,2.2,44701,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1170,HP,Notebook,8,Windows,1.96,36177,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i7
1171,HP,Notebook,16,Windows,2.1,61751,0,0,Full HD,141,0,512,0,0,Intel,Intel Core i7
1172,Asus,Notebook,4,Windows,2.2,19660,0,0,HD,100,500,0,0,0,Intel,Intel
1173,Lenovo,Notebook,4,Linux/Android/Chrome,2.1,21205,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1174,Lenovo,Notebook,8,Linux/Android/Chrome,2.2,37775,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1175,Asus,Notebook,4,Windows,2.0,40972,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i3
1176,Lenovo,Notebook,4,Windows,2.32,43956,0,0,Full HD,141,0,0,1000,0,Intel,Intel Core i7
1177,Lenovo,Gaming,16,Windows,3.31,69530,1,0,Full HD,141,0,512,0,0,Nvidia,Intel Core i7
1178,MSI,Gaming,16,Windows,1.91,114731,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1179,HP,Notebook,4,Windows,2.07,34632,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
1180,Lenovo,2 in 1 Convertible,8,Windows,1.36,87219,1,1,HD,209,0,256,0,0,Intel,Intel Core i5
1181,Lenovo,Ultrabook,6,Windows,1.54,44275,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
1182,Dell,Notebook,8,Linux/Android/Chrome,1.98,47686,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
1183,Acer,Notebook,4,Windows,2.1,17742,0,0,HD,100,500,0,0,0,Intel,Intel
1184,HP,Notebook,6,Windows,2.18,42570,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1185,Asus,Gaming,8,Windows,2.591,48431,1,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
1186,Dell,2 in 1 Convertible,16,Windows,2.09,62817,0,1,Full HD,141,0,512,0,0,Intel,Intel Core i7
1187,Acer,Notebook,4,Windows,2.23,36816,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i5
1188,Dell,Ultrabook,8,Linux/Android/Chrome,1.23,58554,0,1,Quad HD+,276,0,256,0,0,Intel,Intel Core i5
1189,Acer,Gaming,16,Windows,4.2,138474,1,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1190,Lenovo,Gaming,8,Windows,2.4,43636,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i5
1192,HP,Notebook,4,Windows,1.86,25840,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1193,Apple,Ultrabook,8,Mac,0.92,61964,1,0,Retina Display,226,0,0,0,256,Intel,Intel
1194,Dell,2 in 1 Convertible,8,Windows,1.6,63882,1,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
1195,HP,Notebook,12,Windows,2.21,70702,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1196,Lenovo,Notebook,4,Linux/Android/Chrome,1.9,19607,0,0,HD,100,1000,0,0,0,AMD,Intel Core i3
1197,Asus,Gaming,16,Windows,4.3,114552,1,0,Full HD,127,1000,512,0,0,Nvidia,Intel Core i7
1198,Acer,Notebook,4,Linux/Android/Chrome,2.1,14492,0,0,HD,100,1000,0,0,0,Intel,Intel
1199,MSI,Gaming,16,Windows,2.43,109165,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1200,Dell,Notebook,4,Windows,2.3,26586,0,0,HD,100,0,128,0,0,AMD,Intel Core i3
1201,Lenovo,Notebook,8,Linux/Android/Chrome,2.2,33513,0,0,HD,100,500,0,0,0,Nvidia,Intel Core i7
1202,Dell,2 in 1 Convertible,16,Windows,2.0,68464,0,1,Full HD,141,0,512,0,0,Intel,Intel Core i7
1203,Dell,Ultrabook,16,Windows,1.2,142790,0,1,Quad HD+,276,0,512,0,0,Intel,Intel Core i7
1204,Asus,Gaming,8,Windows,2.2,62284,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1205,Dell,Notebook,8,Windows,2.36,47365,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i5
1206,HP,Notebook,8,Windows,1.91,30849,0,0,HD,100,0,256,0,0,Intel,Intel Core i5
1207,Lenovo,Notebook,4,Windows,2.2,15930,0,0,HD,100,500,0,0,0,AMD,AMD
1208,Acer,Notebook,8,Windows,3.3,33513,0,0,HD,106,1000,0,0,0,Nvidia,Intel Core i3
1209,Asus,Gaming,16,Windows,2.2,130482,0,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
1210,Apple,Ultrabook,8,Mac,0.92,68145,1,0,Retina Display,226,0,0,0,512,Intel,Intel
1211,Asus,Notebook,16,Windows,2.2,93186,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1212,MSI,Gaming,16,Windows,2.43,103842,1,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1213,Dell,2 in 1 Convertible,8,Windows,2.191,53226,1,1,Full HD,141,0,256,0,0,Intel,Intel Core i5
1214,Asus,Gaming,16,Windows,2.9,103842,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
